gene.id	cdna.length
FBgn0027571	8727
FBgn0041605	3538
FBgn0004509	4276
FBgn0043070	2199
FBgn0025790	2178
FBgn0085398	1800
FBgn0028421	3846
FBgn0259221	4515
FBgn0051612	3416
FBgn0051615	399
FBgn0259743	4541
FBgn0020503	5291
FBgn0033159	7756
FBgn0039358	1769
FBgn0026239	7023
FBgn0034159	1432
FBgn0011931	74
FBgn0031208	1880
FBgn0033005	3224
FBgn0086704	1970
FBgn0039761	607
FBgn0010575	3069
FBgn0085764	740
FBgn0025709	2076
FBgn0003612	2398
FBgn0030559	1367
FBgn0039904	7231
FBgn0050438	2301
FBgn0050452	72
FBgn0063127	513
FBgn0005536	4946
FBgn0000146	2704
FBgn0015222	1186
FBgn0033787	1057
FBgn0000451	2422
FBgn0019938	5063
FBgn0027654	666
FBgn0259164	2163
FBgn0020440	5609
FBgn0052000	2258
FBgn0036290	1185
FBgn0039348	2133
FBgn0033379	2387
FBgn0030846	1372
FBgn0027836	2785
FBgn0032275	1347
FBgn0003429	5010
FBgn0026573	3817
FBgn0034050	1014
FBgn0050022	1356
FBgn0083977	2930
FBgn0033777	841
FBgn0037753	1398
FBgn0033252	3866
FBgn0053900	555
FBgn0011888	73
FBgn0039850	661
FBgn0036765	3067
FBgn0030234	1336
FBgn0003067	2653
FBgn0052000	2234
FBgn0003386	2838
FBgn0039420	3875
FBgn0050361	3428
FBgn0035976	1912
FBgn0041004	4278
FBgn0039965	516
FBgn0085488	1059
FBgn0050325	2253
FBgn0034137	2598
FBgn0085520	423
FBgn0038435	2339
FBgn0259481	3483
FBgn0031104	591
FBgn0035815	2343
FBgn0051021	1496
FBgn0033083	1412
FBgn0058263	2066
FBgn0250824	521
FBgn0001248	1647
FBgn0025803	2524
FBgn0051122	2986
FBgn0261397	4522
FBgn0011224	3493
FBgn0085403	4218
FBgn0038535	3374
FBgn0004875	7591
FBgn0036218	1899
FBgn0027596	4546
FBgn0040890	421
FBgn0032456	5439
FBgn0016917	3884
FBgn0028428	4521
FBgn0033774	1465
FBgn0036180	3251
FBgn0023215	3280
FBgn0085427	5874
FBgn0038286	3431
FBgn0000289	3637
FBgn0033999	1334
FBgn0034068	2557
FBgn0259168	5504
FBgn0025456	796
FBgn0028985	1492
FBgn0004575	5803
FBgn0085779	200
FBgn0052311	9520
FBgn0010052	1962
FBgn0086077	81
FBgn0050460	5099
FBgn0033519	596
FBgn0053139	3403
FBgn0050021	2818
FBgn0053367	135
FBgn0034542	2485
FBgn0261552	3300
FBgn0001297	3195
FBgn0033886	1393
FBgn0050042	835
FBgn0028689	1714
FBgn0033313	5860
FBgn0004873	2577
FBgn0066292	668
FBgn0039431	6465
FBgn0030887	3195
FBgn0004838	2148
FBgn0259190	1785
FBgn0085446	11940
FBgn0061197	2980
FBgn0053136	675
FBgn0085391	2732
FBgn0259678	3086
FBgn0085370	5248
FBgn0083077	6957
FBgn0051869	3405
FBgn0066101	3663
FBgn0030707	2019
FBgn0032456	5439
FBgn0033031	1306
FBgn0032681	2908
FBgn0003475	4791
FBgn0053396	135
FBgn0027375	3660
FBgn0040733	189
FBgn0013576	4175
FBgn0040056	2508
FBgn0033716	1162
FBgn0039782	1615
FBgn0039766	664
FBgn0011742	2546
FBgn0259241	657
FBgn0033556	1084
FBgn0259985	1757
FBgn0033494	2149
FBgn0085476	1469
FBgn0003090	5197
FBgn0010548	2329
FBgn0042126	1810
FBgn0038343	551
FBgn0005278	2387
FBgn0001124	1688
FBgn0259986	2470
FBgn0039900	2848
FBgn0259109	4251
FBgn0052121	1947
FBgn0053519	12616
FBgn0035917	1723
FBgn0041605	3799
FBgn0010265	608
FBgn0034381	1798
FBgn0086899	4633
FBgn0039883	9090
FBgn0053003	1982
FBgn0260799	2958
FBgn0033636	2291
FBgn0015622	2776
FBgn0050011	6138
FBgn0033845	3154
FBgn0033762	2532
FBgn0259960	276
FBgn0033987	4335
FBgn0033139	831
FBgn0034294	1593
FBgn0002872	4137
FBgn0031294	6729
FBgn0034345	970
FBgn0039747	3108
FBgn0058178	2604
FBgn0023001	4084
FBgn0058160	1420
FBgn0259145	910
FBgn0085819	951
FBgn0050060	670
FBgn0085195	533
FBgn0034464	1250
FBgn0085822	575
FBgn0260794	10417
FBgn0069923	321
FBgn0034007	1566
FBgn0003870	4253
FBgn0053777	519
FBgn0038369	814
FBgn0020371	723
FBgn0002921	3848
FBgn0001269	2211
FBgn0023000	1871
FBgn0001314	8278
FBgn0034141	1894
FBgn0004873	2686
FBgn0086900	386
FBgn0033056	2202
FBgn0261388	4113
FBgn0027930	1497
FBgn0000721	4287
FBgn0003527	1182
FBgn0026083	8168
FBgn0087012	3881
FBgn0051106	1674
FBgn0025885	1980
FBgn0033168	575
FBgn0010415	1893
FBgn0261385	4323
FBgn0037039	957
FBgn0000289	4717
FBgn0082582	2481
FBgn0039705	1683
FBgn0030798	4904
FBgn0259240	10194
FBgn0033542	2009
FBgn0015949	3601
FBgn0259220	3693
FBgn0001122	2349
FBgn0010611	1815
FBgn0053877	526
FBgn0033259	2870
FBgn0001291	1565
FBgn0036202	5103
FBgn0004512	4238
FBgn0036897	1665
FBgn0034051	1605
FBgn0053871	528
FBgn0000181	986
FBgn0050373	606
FBgn0003654	2942
FBgn0033708	2098
FBgn0029955	1855
FBgn0085740	1092
FBgn0085291	618
FBgn0025391	2141
FBgn0037106	1336
FBgn0028397	3394
FBgn0050491	1358
FBgn0015872	1434
FBgn0030582	3067
FBgn0033128	1186
FBgn0000256	3715
FBgn0039015	928
FBgn0000412	1552
FBgn0043070	2597
FBgn0039510	14070
FBgn0010504	2045
FBgn0010109	2033
FBgn0039774	2773
FBgn0053443	135
FBgn0261444	6705
FBgn0083949	5455
FBgn0011850	72
FBgn0034195	1284
FBgn0013704	64
FBgn0011764	3990
FBgn0011604	3535
FBgn0259221	4649
FBgn0053894	555
FBgn0033913	3943
FBgn0039381	2115
FBgn0250832	257
FBgn0033159	7744
FBgn0010473	4596
FBgn0034232	737
FBgn0085817	1266
FBgn0085447	9298
FBgn0085753	1001
FBgn0003721	1266
FBgn0004360	2239
FBgn0085272	345
FBgn0033739	3380
FBgn0053851	468
FBgn0010357	798
FBgn0032639	1232
FBgn0082940	80
FBgn0010114	4334
FBgn0030009	548
FBgn0259685	7672
FBgn0260436	555
FBgn0033236	2735
FBgn0259926	1146
FBgn0259831	588
FBgn0033714	6275
FBgn0013325	694
FBgn0001235	3236
FBgn0040625	1546
FBgn0015602	1173
FBgn0037223	1074
FBgn0028562	1588
FBgn0027580	4444
FBgn0028646	2809
FBgn0023076	3696
FBgn0033301	395
FBgn0034361	689
FBgn0032967	2044
FBgn0051534	4230
FBgn0065071	67
FBgn0024293	1367
FBgn0031883	2499
FBgn0032243	3906
FBgn0050296	2416
FBgn0028687	1509
FBgn0082973	153
FBgn0036491	1662
FBgn0037443	3459
FBgn0085423	5564
FBgn0033232	874
FBgn0033844	2586
FBgn0039730	1494
FBgn0000662	2563
FBgn0082944	86
FBgn0261270	1519
FBgn0031857	2749
FBgn0050333	73
FBgn0013342	3042
FBgn0053837	898
FBgn0032748	4097
FBgn0050466	1580
FBgn0033429	454
FBgn0004509	3677
FBgn0033629	939
FBgn0040387	4753
FBgn0003261	2760
FBgn0003887	1673
FBgn0053543	2777
FBgn0053721	546
FBgn0003742	1460
FBgn0010591	2068
FBgn0053537	74
FBgn0261337	117
FBgn0058196	1155
FBgn0033688	7435
FBgn0033388	2308
FBgn0004049	4462
FBgn0000210	3981
FBgn0050447	787
FBgn0031581	296
FBgn0037443	3743
FBgn0053477	597
FBgn0085356	693
FBgn0034258	3290
FBgn0033323	2039
FBgn0010197	3491
FBgn0031374	6248
FBgn0031738	3049
FBgn0033177	2741
FBgn0016126	2289
FBgn0086045	99
FBgn0034391	5550
FBgn0052428	1137
FBgn0033000	663
FBgn0036449	2312
FBgn0259241	2309
FBgn0039959	8019
FBgn0260965	8568
FBgn0027796	1287
FBgn0014870	3963
FBgn0260943	1426
FBgn0024556	1719
FBgn0259225	5562
FBgn0035280	994
FBgn0085321	846
FBgn0034720	3449
FBgn0015371	5204
FBgn0259874	1023
FBgn0085440	2975
FBgn0013759	4015
FBgn0039796	1272
FBgn0022764	7744
FBgn0033212	3032
FBgn0260659	2178
FBgn0050251	72
FBgn0000615	1987
FBgn0083033	135
FBgn0004903	2094
FBgn0053382	135
FBgn0033555	739
FBgn0054023	363
FBgn0033159	7702
FBgn0053909	574
FBgn0033423	1677
FBgn0028487	2514
FBgn0086855	2110
FBgn0034886	4593
FBgn0026179	4654
FBgn0085786	1516
FBgn0039751	1113
FBgn0052082	4195
FBgn0026379	2546
FBgn0053234	1523
FBgn0035176	913
FBgn0039830	1794
FBgn0028647	4547
FBgn0033159	7747
FBgn0032956	2929
FBgn0063375	77
FBgn0086711	3009
FBgn0033955	2806
FBgn0038912	1317
FBgn0259098	578
FBgn0039323	1435
FBgn0039714	1533
FBgn0053516	2998
FBgn0010388	361
FBgn0085317	436
FBgn0027101	3305
FBgn0026869	6154
FBgn0033317	1585
FBgn0083031	135
FBgn0002626	736
FBgn0085432	3942
FBgn0002567	2152
FBgn0036493	2806
FBgn0046692	1849
FBgn0033687	727
FBgn0030735	4150
FBgn0052043	3270
FBgn0003082	1712
FBgn0086676	3392
FBgn0261552	2558
FBgn0083919	2159
FBgn0033183	2391
FBgn0038237	5088
FBgn0002780	2275
FBgn0039908	5153
FBgn0032955	1812
FBgn0033243	647
FBgn0020279	5072
FBgn0015754	2884
FBgn0259246	5562
FBgn0027835	5780
FBgn0083950	2771
FBgn0035765	1453
FBgn0035001	5901
FBgn0037171	510
FBgn0085257	395
FBgn0020880	2224
FBgn0003137	7379
FBgn0259243	2423
FBgn0050424	898
FBgn0050234	82
FBgn0001125	3084
FBgn0016684	2669
FBgn0034396	2792
FBgn0260657	3543
FBgn0082995	137
FBgn0036330	1010
FBgn0050115	5887
FBgn0050468	1800
FBgn0002891	7123
FBgn0083962	5714
FBgn0037235	1197
FBgn0000179	4387
FBgn0030562	1295
FBgn0024807	2476
FBgn0024319	1662
FBgn0022361	1226
FBgn0030316	1800
FBgn0039349	1855
FBgn0046696	299
FBgn0040022	5320
FBgn0038652	2607
FBgn0085793	1021
FBgn0050048	3732
FBgn0034460	384
FBgn0052423	2772
FBgn0028856	1280
FBgn0034530	2570
FBgn0260720	2463
FBgn0053774	285
FBgn0042173	1162
FBgn0024733	785
FBgn0085412	6966
FBgn0050088	846
FBgn0260499	5034
FBgn0010348	1462
FBgn0250785	2718
FBgn0050349	2012
FBgn0032775	2552
FBgn0086911	11519
FBgn0038725	3548
FBgn0051909	635
FBgn0039994	2103
FBgn0036423	1358
FBgn0033782	1342
FBgn0033153	1493
FBgn0039136	1922
FBgn0025790	2175
FBgn0036807	1164
FBgn0063379	67
FBgn0052627	4040
FBgn0002643	7591
FBgn0034367	2413
FBgn0004389	1572
FBgn0259222	3467
FBgn0259220	2217
FBgn0034486	648
FBgn0050077	689
FBgn0003189	4469
FBgn0028875	4222
FBgn0086064	84
FBgn0045842	2280
FBgn0005632	8691
FBgn0031675	2192
FBgn0053970	2025
FBgn0028371	1854
FBgn0037317	1213
FBgn0026619	1174
FBgn0033828	561
FBgn0033996	1928
FBgn0027506	3193
FBgn0039908	5498
FBgn0034098	2544
FBgn0259916	965
FBgn0025388	4359
FBgn0085226	3495
FBgn0034495	1341
FBgn0086355	1379
FBgn0085360	605
FBgn0053366	135
FBgn0000028	2017
FBgn0085224	1167
FBgn0033933	1541
FBgn0051690	3703
FBgn0039883	4281
FBgn0033584	2317
FBgn0028743	2861
FBgn0261119	1762
FBgn0040508	3564
FBgn0052675	2206
FBgn0005630	4013
FBgn0027066	1908
FBgn0033900	1800
FBgn0038282	3282
FBgn0259964	421
FBgn0053558	7459
FBgn0259247	3289
FBgn0050296	2176
FBgn0053551	73
FBgn0050375	1197
FBgn0259871	754
FBgn0011887	73
FBgn0022382	2171
FBgn0034420	3190
FBgn0053368	135
FBgn0004107	1351
FBgn0033354	4531
FBgn0030038	2040
FBgn0034158	3593
FBgn0005278	2516
FBgn0001319	3458
FBgn0034096	579
FBgn0034510	421
FBgn0039739	195
FBgn0039544	3086
FBgn0038214	550
FBgn0259228	5244
FBgn0053017	4961
FBgn0085359	620
FBgn0084017	930
FBgn0040493	1975
FBgn0040333	2334
FBgn0013750	1399
FBgn0027054	1703
FBgn0039787	2318
FBgn0003866	4732
FBgn0031413	1753
FBgn0005655	997
FBgn0052547	3841
FBgn0083986	495
FBgn0033159	7699
FBgn0259855	1688
FBgn0013707	66
FBgn0053506	1066
FBgn0013771	1964
FBgn0031469	1813
FBgn0003721	2476
FBgn0000239	2929
FBgn0027504	4004
FBgn0034083	5506
FBgn0033159	7762
FBgn0035909	2076
FBgn0015542	5755
FBgn0085429	3363
FBgn0250732	3887
FBgn0053631	588
FBgn0083956	6321
FBgn0039920	2107
FBgn0014396	4977
FBgn0053410	135
FBgn0026147	4039
FBgn0085432	4054
FBgn0086378	1296
FBgn0085305	425
FBgn0260968	480
FBgn0032006	5785
FBgn0026083	6593
FBgn0053421	135
FBgn0034394	2070
FBgn0013342	1292
FBgn0014009	2196
FBgn0019990	5739
FBgn0050151	961
FBgn0033075	4960
FBgn0039044	2095
FBgn0036421	719
FBgn0033210	991
FBgn0034897	3051
FBgn0259972	300
FBgn0023479	7402
FBgn0085761	566
FBgn0004638	3254
FBgn0024983	1694
FBgn0050220	72
FBgn0029761	4811
FBgn0085233	430
FBgn0005630	2948
FBgn0039861	2848
FBgn0261268	3010
FBgn0069913	1451
FBgn0033159	7717
FBgn0005677	4941
FBgn0000719	3927
FBgn0003074	2372
FBgn0051031	1824
FBgn0039831	2259
FBgn0010611	1927
FBgn0038890	3866
FBgn0085599	1008
FBgn0086675	2681
FBgn0039801	810
FBgn0028397	3473
FBgn0031496	2863
FBgn0020908	984
FBgn0052982	3222
FBgn0032375	904
FBgn0030485	1127
FBgn0036993	1148
FBgn0046253	3167
FBgn0052379	1239
FBgn0003660	1062
FBgn0026722	4308
FBgn0002566	2949
FBgn0052010	4474
FBgn0033757	2753
FBgn0013305	1660
FBgn0010548	2050
FBgn0038629	3758
FBgn0033369	1288
FBgn0085808	1942
FBgn0033674	1966
FBgn0003502	3894
FBgn0040030	2018
FBgn0034091	2138
FBgn0024807	3833
FBgn0034109	1692
FBgn0001247	3438
FBgn0026370	5137
FBgn0034412	5193
FBgn0259144	711
FBgn0011224	2579
FBgn0002569	2035
FBgn0020621	5869
FBgn0032506	3745
FBgn0259735	4741
FBgn0034568	3291
FBgn0050009	2449
FBgn0259174	4157
FBgn0082582	2713
FBgn0039466	6409
FBgn0039872	2100
FBgn0000064	1797
FBgn0000721	4254
FBgn0015929	2815
FBgn0013733	17791
FBgn0085371	1767
FBgn0033723	751
FBgn0011660	3038
FBgn0085282	484
FBgn0028642	3984
FBgn0031209	2529
FBgn0259832	474
FBgn0033464	1838
FBgn0033608	685
FBgn0030961	4548
FBgn0035087	1946
FBgn0033680	782
FBgn0035335	622
FBgn0027091	2454
FBgn0037502	1878
FBgn0039817	1784
FBgn0034069	1053
FBgn0033924	2977
FBgn0013799	2410
FBgn0050147	3380
FBgn0034335	831
FBgn0000259	995
FBgn0036892	3764
FBgn0033605	466
FBgn0011867	71
FBgn0016126	3298
FBgn0053468	588
FBgn0004921	2584
FBgn0037420	682
FBgn0003520	3562
FBgn0040900	561
FBgn0087007	4208
FBgn0004169	1453
FBgn0000658	3549
FBgn0033639	2878
FBgn0015609	12985
FBgn0260941	3807
FBgn0053360	135
FBgn0039820	800
FBgn0028473	2197
FBgn0032422	837
FBgn0259231	3192
FBgn0085738	1462
FBgn0050271	1822
FBgn0028582	3570
FBgn0020379	4489
FBgn0001083	3938
FBgn0053523	1656
FBgn0026433	3624
FBgn0037217	1468
FBgn0003870	4562
FBgn0022710	7171
FBgn0035845	1399
FBgn0033096	1390
FBgn0011893	73
FBgn0259139	2198
FBgn0051023	80
FBgn0033471	1523
FBgn0260660	5030
FBgn0028425	2089
FBgn0004903	2524
FBgn0086023	106
FBgn0053556	6079
FBgn0033095	5134
FBgn0026874	1427
FBgn0033749	2115
FBgn0029791	3920
FBgn0085252	285
FBgn0083054	137
FBgn0034716	3008
FBgn0033835	966
FBgn0083966	974
FBgn0035279	847
FBgn0024252	4807
FBgn0039807	1822
FBgn0024150	6413
FBgn0026597	4279
FBgn0083055	140
FBgn0082943	77
FBgn0035976	2563
FBgn0085480	945
FBgn0010551	1585
FBgn0005630	4285
FBgn0033669	1179
FBgn0036581	652
FBgn0064225	1061
FBgn0259188	1983
FBgn0053809	468
FBgn0034021	2272
FBgn0034180	4353
FBgn0083985	1032
FBgn0033850	1128
FBgn0000577	2467
FBgn0025740	6718
FBgn0053169	396
FBgn0085438	1701
FBgn0038890	3791
FBgn0030151	1494
FBgn0037443	2989
FBgn0020440	4141
FBgn0034389	2815
FBgn0053287	3342
FBgn0085772	530
FBgn0041605	3657
FBgn0082925	135
FBgn0058470	2971
FBgn0004907	1757
FBgn0020279	5113
FBgn0028577	2892
FBgn0259949	284
FBgn0052311	8994
FBgn0001991	7900
FBgn0034422	1284
FBgn0003328	4299
FBgn0084001	939
FBgn0053181	2958
FBgn0034889	1319
FBgn0259745	4510
FBgn0050183	3316
FBgn0040022	5305
FBgn0039882	2158
FBgn0034180	3856
FBgn0050382	950
FBgn0003137	9380
FBgn0086655	2011
FBgn0016917	4041
FBgn0026597	4689
FBgn0086604	3801
FBgn0034031	784
FBgn0035023	1439
FBgn0039697	989
FBgn0033122	1702
FBgn0053113	1479
FBgn0259712	2550
FBgn0034168	1524
FBgn0011260	3525
FBgn0034051	2112
FBgn0039993	1244
FBgn0050154	494
FBgn0005614	3753
FBgn0259743	3086
FBgn0036587	1740
FBgn0069972	925
FBgn0028372	2080
FBgn0033474	1852
FBgn0013691	67
FBgn0011933	74
FBgn0259170	4007
FBgn0005634	6308
FBgn0037464	2052
FBgn0003118	2836
FBgn0032456	5439
FBgn0035282	1261
FBgn0033402	2712
FBgn0033212	5283
FBgn0033246	7921
FBgn0034145	4126
FBgn0033733	1832
FBgn0034126	887
FBgn0038693	3716
FBgn0033524	2347
FBgn0034201	518
FBgn0083040	140
FBgn0034231	864
FBgn0034265	1652
FBgn0259225	4898
FBgn0013681	354
FBgn0035021	2698
FBgn0039977	878
FBgn0034345	843
FBgn0259236	1522
FBgn0033115	1299
FBgn0011286	15847
FBgn0039264	766
FBgn0034138	647
FBgn0260719	759
FBgn0013762	1598
FBgn0033020	670
FBgn0039936	4893
FBgn0033739	3014
FBgn0035798	5436
FBgn0033442	1073
FBgn0030331	2400
FBgn0034731	1722
FBgn0051612	3283
FBgn0005619	3276
FBgn0005561	2730
FBgn0038167	2627
FBgn0004168	5015
FBgn0039081	1480
FBgn0053399	135
FBgn0036804	751
FBgn0013718	3446
FBgn0027529	3078
FBgn0038388	1626
FBgn0019960	3125
FBgn0053873	528
FBgn0259214	4068
FBgn0039783	1782
FBgn0051105	1728
FBgn0034454	1068
FBgn0053369	135
FBgn0032202	625
FBgn0027101	3316
FBgn0035023	3016
FBgn0039942	1715
FBgn0053463	474
FBgn0031760	3032
FBgn0259974	685
FBgn0022361	1309
FBgn0259959	309
FBgn0053459	914
FBgn0050011	6177
FBgn0031115	1692
FBgn0085481	1027
FBgn0058439	531
FBgn0083959	7007
FBgn0002413	2967
FBgn0033897	3303
FBgn0034218	1161
FBgn0052457	621
FBgn0086038	100
FBgn0033599	1769
FBgn0003218	5287
FBgn0032773	1922
FBgn0260874	1808
FBgn0051992	4666
FBgn0043471	981
FBgn0033934	1192
FBgn0032957	3874
FBgn0040465	1465
FBgn0053884	555
FBgn0085366	371
FBgn0053977	423
FBgn0011754	2427
FBgn0037819	891
FBgn0051092	2595
FBgn0034290	749
FBgn0085326	702
FBgn0015754	2775
FBgn0010226	1757
FBgn0052699	3366
FBgn0034886	5390
FBgn0259143	2331
FBgn0033571	817
FBgn0004132	704
FBgn0011957	73
FBgn0044510	1422
FBgn0052654	6835
FBgn0033203	1105
FBgn0053435	135
FBgn0000094	280
FBgn0025936	4066
FBgn0259978	2400
FBgn0038922	1625
FBgn0036302	2294
FBgn0086033	116
FBgn0033382	2065
FBgn0085692	1108
FBgn0008654	6498
FBgn0039914	1954
FBgn0259862	1212
FBgn0034182	1705
FBgn0005630	3243
FBgn0039358	1822
FBgn0034137	2434
FBgn0027596	3639
FBgn0063493	769
FBgn0039726	993
FBgn0038114	1470
FBgn0033994	1259
FBgn0033145	294
FBgn0053891	524
FBgn0039923	5073
FBgn0004169	1498
FBgn0259817	615
FBgn0037339	2433
FBgn0052944	1731
FBgn0016797	4298
FBgn0037176	803
FBgn0011747	5256
FBgn0041585	2617
FBgn0050104	1971
FBgn0085384	4657
FBgn0000241	1256
FBgn0031220	2751
FBgn0053462	1015
FBgn0052000	5744
FBgn0035917	1554
FBgn0051140	5721
FBgn0261387	2734
FBgn0259865	1271
FBgn0086668	141
FBgn0033916	3425
FBgn0058232	2268
FBgn0010238	1853
FBgn0259240	10776
FBgn0000562	4424
FBgn0086672	148
FBgn0025726	9746
FBgn0259745	4361
FBgn0033166	2563
FBgn0002413	3233
FBgn0033400	1190
FBgn0039779	1696
FBgn0260756	682
FBgn0033786	1060
FBgn0064237	1496
FBgn0030505	5646
FBgn0004362	945
FBgn0050122	1945
FBgn0053481	1207
FBgn0259246	3421
FBgn0250816	2732
FBgn0034965	1674
FBgn0035719	1506
FBgn0040005	1677
FBgn0039928	3765
FBgn0034033	743
FBgn0058188	1728
FBgn0004656	5024
FBgn0036612	4203
FBgn0033149	2310
FBgn0051157	1322
FBgn0085466	876
FBgn0086670	140
FBgn0032001	652
FBgn0085612	506
FBgn0016047	3209
FBgn0032797	1467
FBgn0015509	3207
FBgn0027499	4794
FBgn0259243	2241
FBgn0033883	1316
FBgn0022029	3236
FBgn0003380	1774
FBgn0003612	2304
FBgn0000083	1312
FBgn0000542	6622
FBgn0052525	73
FBgn0040735	298
FBgn0027504	4007
FBgn0033159	7699
FBgn0028476	4677
FBgn0004087	631
FBgn0003861	4130
FBgn0031673	1615
FBgn0260396	457
FBgn0014020	2029
FBgn0037375	2184
FBgn0033649	3213
FBgn0031077	5352
FBgn0086895	3895
FBgn0022893	1800
FBgn0053998	589
FBgn0032972	418
FBgn0053205	2550
FBgn0034308	2831
FBgn0034461	752
FBgn0053394	135
FBgn0050194	336
FBgn0051120	1822
FBgn0000117	3220
FBgn0051809	1078
FBgn0053834	898
FBgn0085461	723
FBgn0085333	924
FBgn0053653	5926
FBgn0004435	2568
FBgn0085807	1994
FBgn0085273	478
FBgn0053517	1767
FBgn0033687	575
FBgn0003870	3820
FBgn0250908	2789
FBgn0004648	4390
FBgn0011642	2059
FBgn0033208	561
FBgn0039711	1209
FBgn0003392	3096
FBgn0028697	885
FBgn0053680	838
FBgn0039941	2501
FBgn0037040	3692
FBgn0085478	3652
FBgn0034229	1312
FBgn0259822	1620
FBgn0016059	4262
FBgn0044872	1432
FBgn0004648	5825
FBgn0000179	4421
FBgn0015039	1663
FBgn0050031	809
FBgn0051158	6332
FBgn0032907	1242
FBgn0039897	1453
FBgn0053460	946
FBgn0029888	806
FBgn0040297	4400
FBgn0022361	1358
FBgn0034138	784
FBgn0043792	2864
FBgn0033160	2721
FBgn0034419	1558
FBgn0034598	4661
FBgn0003502	5056
FBgn0053926	780
FBgn0039838	1101
FBgn0032456	5439
FBgn0034402	1103
FBgn0259680	2998
FBgn0034073	3128
FBgn0259168	4228
FBgn0035521	713
FBgn0086608	243
FBgn0033235	1999
FBgn0004873	3834
FBgn0003016	5875
FBgn0036433	874
FBgn0039830	1439
FBgn0261380	1355
FBgn0034693	2156
FBgn0034067	2320
FBgn0052971	836
FBgn0019985	3345
FBgn0027580	4372
FBgn0030701	4026
FBgn0053775	549
FBgn0039777	914
FBgn0031619	1399
FBgn0086044	118
FBgn0036860	3745
FBgn0033968	729
FBgn0086079	73
FBgn0036213	959
FBgn0036767	698
FBgn0085390	4450
FBgn0010473	5251
FBgn0039943	1487
FBgn0259861	1383
FBgn0041605	3632
FBgn0030151	1504
FBgn0003654	2921
FBgn0022382	2095
FBgn0260764	453
FBgn0054021	668
FBgn0020245	3999
FBgn0010197	3467
FBgn0015777	1954
FBgn0026238	1823
FBgn0063387	72
FBgn0083988	91
FBgn0003975	3816
FBgn0027054	1467
FBgn0086683	1415
FBgn0033784	2097
FBgn0034323	607
FBgn0051291	3487
FBgn0259716	1968
FBgn0003464	4940
FBgn0034491	3564
FBgn0085752	265
FBgn0010226	1786
FBgn0025643	2471
FBgn0053813	898
FBgn0034390	1305
FBgn0083036	134
FBgn0010424	2091
FBgn0034433	2253
FBgn0065032	783
FBgn0026262	4515
FBgn0037525	1928
FBgn0015949	3482
FBgn0083058	148
FBgn0250835	635
FBgn0033427	2310
FBgn0005561	4690
FBgn0031145	530
FBgn0011225	3585
FBgn0002567	2772
FBgn0063368	557
FBgn0083014	151
FBgn0065109	1551
FBgn0260660	3917
FBgn0033656	2018
FBgn0003612	2155
FBgn0062928	961
FBgn0036039	2222
FBgn0085759	569
FBgn0033968	791
FBgn0050044	2339
FBgn0086658	145
FBgn0033729	381
FBgn0039710	1690
FBgn0051163	5788
FBgn0050497	4835
FBgn0261056	153
FBgn0053530	538
FBgn0033901	1332
FBgn0045842	956
FBgn0033919	2736
FBgn0034639	1161
FBgn0033876	2718
FBgn0037560	992
FBgn0085430	8830
FBgn0034318	676
FBgn0032955	2025
FBgn0031294	6778
FBgn0038967	2701
FBgn0052138	4059
FBgn0085737	445
FBgn0033309	1417
FBgn0032682	1752
FBgn0082970	133
FBgn0029738	3482
FBgn0029971	607
FBgn0053849	898
FBgn0082941	71
FBgn0013988	22129
FBgn0085412	6875
FBgn0085538	2475
FBgn0031155	1305
FBgn0016930	4659
FBgn0085382	3450
FBgn0053246	607
FBgn0046697	1377
FBgn0031976	1265
FBgn0035921	1138
FBgn0033177	2634
FBgn0028985	1665
FBgn0051477	462
FBgn0000032	1944
FBgn0037837	1058
FBgn0085436	7813
FBgn0039789	2812
FBgn0050489	1566
FBgn0250820	1868
FBgn0032048	609
FBgn0020279	5432
FBgn0034049	4401
FBgn0259852	692
FBgn0011224	3427
FBgn0032388	3188
FBgn0015024	2249
FBgn0261439	2624
FBgn0014467	1967
FBgn0033639	2440
FBgn0025693	1958
FBgn0053428	135
FBgn0025835	3482
FBgn0083016	138
FBgn0260660	2552
FBgn0041004	2950
FBgn0085354	1243
FBgn0032001	630
FBgn0024891	1374
FBgn0085451	7296
FBgn0259211	4846
FBgn0043070	2115
FBgn0033669	1132
FBgn0083946	2860
FBgn0259151	1952
FBgn0083003	136
FBgn0035497	3344
FBgn0050229	82
FBgn0011764	4059
FBgn0034194	1743
FBgn0031897	3807
FBgn0086532	1727
FBgn0033159	7744
FBgn0027580	4101
FBgn0083032	134
FBgn0261338	966
FBgn0037107	3466
FBgn0033463	3816
FBgn0027948	7409
FBgn0259171	5503
FBgn0039738	3376
FBgn0033958	3409
FBgn0034214	1757
FBgn0036900	3020
FBgn0004133	4593
FBgn0033196	2485
FBgn0021795	812
FBgn0051688	3301
FBgn0053378	135
FBgn0025790	1915
FBgn0086073	132
FBgn0011848	72
FBgn0001297	3471
FBgn0035720	3621
FBgn0085765	931
FBgn0003141	1082
FBgn0022238	953
FBgn0033483	2142
FBgn0050460	6559
FBgn0015721	2494
FBgn0026533	2573
FBgn0037094	4367
FBgn0021995	2522
FBgn0025456	967
FBgn0028420	3564
FBgn0085261	682
FBgn0039061	2202
FBgn0040514	532
FBgn0034433	2181
FBgn0053723	543
FBgn0000150	634
FBgn0029964	622
FBgn0035612	2990
FBgn0259221	4786
